OBJECTID,CUT_COM,CONARA,REGION,COMUNA,NOMBRE_AUX,NOMBRE_MAESTRO,INI_IZQ,INI_DER,TER_IZQ,TER_DER,CODIGO,SHAPE_Length
352580,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NELSON,0,0,0,0,V1312010315,78.9644047381669
352581,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NELSON,1949,1948,1905,1914,V1312010315,114.611008893871
352582,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NELSON,1893,1896,1823,1816,V1312010315,157.262626111487
352583,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NELSON,2075,2070,2005,2040,V1312010315,105.022627943626
352584,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NICANOR MARAMBIO,3838,3845,3880,3851,V1312010316,144.480762428473
352585,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NICARAGUA,2150,2165,2280,2281,V1312010317,243.098964162403
352586,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NILAHUE,0,0,0,0,V1312010318,46.0671078492997
352587,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NILAHUE,0,0,0,0,V1312010318,19.5460253829649
352588,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NILAHUE,1887,1888,1825,1830,V1312010318,146.301021596808
352589,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NILAHUE,0,0,0,0,V1312010318,19.1296456119758
352590,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NILAHUE,0,0,0,0,V1312010318,105.26362644363
352591,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NORA,0,0,0,0,V1312010319,49.8566981866619
352592,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y UNO,CALLE PEATONES 31,0,0,0,0,V1312010338,37.5747416907932
352593,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA,4948,4929,4978,4975,V1312010320,113.755409642871
352594,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA,1885,1920,1885,1960,V1312010320,173.205990840351
352595,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,CALLE NUEVA 1,1689,0,1641,0,V1312010321,101.541513461862
352596,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,CALLE NUEVA 1,0,0,0,0,V1312010321,41.4470146991808
352597,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,CALLE NUEVA 1,0,0,0,0,V1312010321,33.2759332614671
352598,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,1378,0,1398,0,V1312010322,62.1903181148481
352599,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,0,0,0,0,V1312010322,34.7162974179553
352600,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,1416,1565,1436,1593,V1312010322,41.7762866389545
352601,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,1480,1649,1542,1673,V1312010322,58.8706830195262
352602,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,0,0,0,0,V1312010322,45.9036071477527
352603,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,1454,1593,1474,1641,V1312010322,36.0257350842382
352604,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,0,0,0,0,V1312010322,57.6077395600788
352605,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,0,0,0,0,V1312010322,14.3205776283284
352606,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA DOS,CALLE NUEVA 2,1474,1641,1474,1641,V1312010322,17.5276375227297
352607,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA HANNOVER,426,413,442,439,V1312010323,101.929637810344
352608,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA HANNOVER,544,535,550,547,V1312010323,25.1761783275906
352609,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA HANNOVER,490,467,530,529,V1312010323,70.1594393683174
352610,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA HANNOVER,554,563,600,603,V1312010323,69.0164033709793
352611,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA HANNOVER,614,617,630,617,V1312010323,70.5386467175482
352612,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA SEMINARIO,0,0,0,0,V1312010324,41.4652639877804
352613,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUEVA SEMINARIO,0,0,0,0,V1312010324,90.585940625059
352614,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUNCIO LAGHI,5586,5587,5666,5697,V1312010325,193.913612643872
352615,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE NUÑEZ DE ARCE,3002,3019,3092,3075,V1312010326,229.564313435354
352616,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,OBISPO ORREGO,CALLE OBISPO  ORREGO,0,0,0,0,V1312010327,30.5075185707762
352617,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,OBISPO ORREGO,CALLE OBISPO  ORREGO,0,0,0,0,V1312010327,23.02238680889
352618,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,13.6316607175485
352619,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,87.2286674888412
352620,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,40.6324282183304
352621,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,97.7061783511235
352622,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,208,0,140,V1312010328,115.420831088393
352623,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,137.743564419624
352624,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,5.80688953457653
352625,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,105.67765452686
352626,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,34.7378063343737
352627,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,51.70644894155
352628,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,11.0466900661286
352629,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,58.7202027868611
352630,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,53.5016965904425
352631,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,241,0,241,0,V1312010328,58.1539093238286
352632,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,689,852,601,600,V1312010328,273.715882443789
352633,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,5.68000200182949
352634,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,1201,0,1181,0,V1312010328,13.5118055764129
352635,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,64.0949979185286
352636,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,495,498,401,440,V1312010328,83.5620186257021
352637,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,0,0,0,0,V1312010328,90.7692610413141
352638,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OBISPO ORREGO,377,368,301,302,V1312010328,164.567221495454
352639,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OLMUE,0,0,0,0,V1312010329,97.6999205190194
352640,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OLMUE,4254,4267,4298,4299,V1312010329,96.9526823687889
352641,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OLMUE,3900,0,3900,0,V1312010329,166.041570942921
352642,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OLMUE,4120,4125,4196,4195,V1312010329,138.640159673196
352643,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OLMUE,122,0,124,0,V1312010329,171.942306832116
352644,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OLMUE,4218,4253,4244,4253,V1312010329,67.5543027765921
352645,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OSSA,668,668,668,668,V1312010330,58.1705097859423
352646,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OTTAWA,4330,4317,4398,4379,V1312010331,134.570994742116
352647,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE OTTAWA,4254,4211,4280,4281,V1312010331,136.174556066159
352648,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PACHICA,4420,148,4298,148,V1312010332,149.444170975674
352649,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PALQUI,2800,0,2800,0,V1312010333,40.4420626667432
352650,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PALQUI,2800,0,2800,0,V1312010333,33.5512986410829
352651,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PALQUI,2912,2933,2952,2995,V1312010333,173.798682155949
352652,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PANAMA,0,0,0,0,V1312010334,15.3529780930735
352653,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PANAMA,358,365,460,463,V1312010334,149.087787862
352654,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PANAMA,288,299,332,327,V1312010334,89.6295568998956
352655,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PANULCILLO,3537,3550,3525,3520,V1312010335,64.8569980706027
352656,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PANULCILLO,3511,3518,3501,3510,V1312010335,69.3740581353671
352657,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PASCUAL BABURIZZA,458,473,654,655,V1312010336,324.149161604198
352658,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PASCUAL BABURIZZA,674,691,800,837,V1312010336,240.768404933845
352659,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES QUINCE,CALLE PEATONES 15,0,4309,0,4309,V1312010337,64.5302892762778
352660,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES QUINCE,CALLE PEATONES 15,0,0,0,0,V1312010337,51.6665163185884
352661,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES QUINCE,CALLE PEATONES 15,4506,4505,4596,4597,V1312010337,149.657566664838
352662,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES QUINCE,CALLE PEATONES 15,4390,4389,4492,4491,V1312010337,150.30773106675
352663,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y UNO,CALLE PEATONES 31,1699,1734,1699,1638,V1312010338,151.204012736947
352664,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES TREINTA Y UNO,CALLE PEATONES 31,1781,1770,1781,1764,V1312010338,57.0452319362031
352665,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO AGUIRRE CERDA,885,878,731,726,V1312010339,240.886700106986
352666,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO AGUIRRE CERDA,689,682,527,510,V1312010339,228.644985968728
352667,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO DE OÑA,97,70,7,6,V1312010340,211.188262913165
352668,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO DE OÑA,0,71,0,99,V1312010340,53.5859694659761
352669,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO DE OÑA,26,21,26,31,V1312010340,112.168687556937
352670,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO DE VALDIVIA,0,0,0,0,V1312010341,76.2992156178408
352671,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO HEMRICK LING,799,802,603,624,V1312010342,301.199900550325
352672,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO HEMRICK LING,957,954,943,942,V1312010342,46.0883110813601
352673,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO HEMRICK LING,957,952,827,812,V1312010342,189.451475059265
352674,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO HEMRICK LING,0,0,0,0,V1312010342,18.5758699622554
352675,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,0,1198,0,1192,V1312010343,47.5817407829094
352676,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,667,666,605,604,V1312010343,104.197188250729
352677,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,795,780,745,744,V1312010343,74.0644020191447
352678,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,1025,0,965,0,V1312010343,72.8507612106159
352679,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,699,740,681,668,V1312010343,78.1782678953243
352680,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,0,1142,0,1102,V1312010343,82.9664564403674
352681,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,0,780,0,780,V1312010343,7.86708787053191
352682,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,0,1192,0,1142,V1312010343,62.6175666134893
352683,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,965,958,955,958,V1312010343,25.4866832461307
352684,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,0,892,0,872,V1312010343,45.5282591327584
352685,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,952,0,892,0,V1312010343,65.9316901804702
352686,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO LOBOS,1061,1076,1025,1046,V1312010343,66.7888857494308
352687,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO MARIN,2608,2607,2630,2629,V1312010344,179.655366421488
352688,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO MONTT,4950,0,4956,0,V1312010345,48.2335755228777
352689,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO MONTT,261,0,257,0,V1312010345,46.1344231492552
352690,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO RICO,5312,5309,5560,5515,V1312010346,341.203745891014
352691,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO SOLIS,4514,4537,4586,4573,V1312010347,76.0524596608459
352692,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO SOLIS,4630,0,4654,0,V1312010347,75.9139479501822
352693,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO SOLIS,0,4647,0,4647,V1312010347,78.8708515668053
352694,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO SOLIS,4444,4473,4482,4499,V1312010347,75.8421404318854
352695,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,0,0,0,V1312010348,13.4555467000283
352696,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,0,0,0,V1312010348,89.248954612302
352697,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,564,0,498,0,V1312010348,101.583544543669
352698,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,658,657,690,693,V1312010348,123.940261779814
352699,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,384,385,460,477,V1312010348,101.132954787766
352700,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,746,753,996,987,V1312010348,364.37090730674
352701,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,1194,1227,1378,1365,V1312010348,208.880119138002
352702,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,608,0,640,0,V1312010348,77.2024931728345
352703,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,1044,1031,1188,1183,V1312010348,239.347223957832
352704,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,595,0,635,V1312010348,85.4537321353068
352705,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,0,0,0,V1312010348,113.762966941357
352706,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,507,0,545,V1312010348,101.66663916844
352707,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,0,0,0,V1312010348,105.460381004854
352708,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,0,0,0,V1312010348,55.6986187100537
352709,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,250,221,378,397,V1312010348,190.029531023215
352710,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,1426,1415,1650,1645,V1312010348,328.797059118701
352711,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEDRO TORRES,0,0,0,0,V1312010348,12.3841673402813
352712,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEÑABLANCA,4703,0,4703,0,V1312010349,62.3448377297479
352713,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEÑABLANCA,0,4726,0,4726,V1312010349,54.191572585407
352714,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PEÑABLANCA,0,4726,0,4726,V1312010349,52.5787446155878
352715,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PERICLES,0,0,0,0,V1312010350,14.6122491877463
352716,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PERICLES,0,0,0,0,V1312010350,47.4835296667122
352717,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PERICLES,0,879,0,987,V1312010350,225.288604197019
352718,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PERICLES,1412,1347,1580,1347,V1312010350,323.439048377882
352719,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,0,0,0,0,V1312010351,72.5336587694305
352720,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,0,0,0,0,V1312010351,55.794430310633
352721,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,0,0,0,0,V1312010351,61.2098937891504
352722,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,0,0,0,0,V1312010351,60.8972863633382
352723,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,3650,0,3650,0,V1312010351,62.1827891158306
352724,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,0,0,0,0,V1312010351,60.3267249586874
352725,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,0,0,0,0,V1312010351,71.7290562214488
352726,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PICHIDANGUI,0,0,0,0,V1312010351,61.8607075054734
352727,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PLATON,864,869,966,961,V1312010352,201.629488237647
352728,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PLATON,0,0,0,0,V1312010352,16.0128186115031
352729,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PLAYA UNO,CALLE PLAYA 1,0,0,0,0,V1312010353,101.359041831527
352730,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PLAYA UNO,CALLE PLAYA 1,0,0,0,0,V1312010353,114.73502626551
352731,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PLAYA DOS,CALLE PLAYA 2,0,0,0,0,V1312010354,112.803914224642
352732,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PLAYA DOS,CALLE PLAYA 2,0,0,0,0,V1312010354,47.2993711630006
352733,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PLAYA ANCHA,0,0,0,0,V1312010355,64.3192676952457
352734,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PLAYA ANCHA,0,0,0,0,V1312010355,61.3568969222792
352735,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PLAYA ANCHA,0,0,0,0,V1312010355,63.8240127914016
352736,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,1592,0,1570,V1312010356,62.6029250118137
352737,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,1886,0,1810,V1312010356,123.546554805807
352738,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,0,0,0,V1312010356,103.24618703242
352739,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,1601,1624,1601,1600,V1312010356,61.311471114762
352740,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,1654,0,1632,V1312010356,63.9649601272837
352741,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,1750,0,1742,V1312010356,52.0190244772175
352742,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,1957,1972,1911,1910,V1312010356,161.248678343839
352743,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,1686,0,1666,0,V1312010356,64.4236046328004
352744,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,1792,0,1750,V1312010356,78.199813056775
352745,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,1685,1742,1685,1696,V1312010356,60.6070710045425
352746,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,0,0,0,V1312010356,12.9257344867475
352747,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PREMIO NOBEL,0,0,0,0,V1312010356,53.5406167795762
352748,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PRESIDENTE MADERO,875,840,859,830,V1312010357,114.599371087235
352749,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PRESIDENTE MADERO,685,660,605,598,V1312010357,114.209135891345
352750,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PRESIDENTE MADERO,0,0,0,0,V1312010357,3.1233453402382
352751,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PRESIDENTE MADERO,795,790,715,710,V1312010357,109.973510865145
352752,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PRESIDENTE MADERO,0,0,0,0,V1312010357,5.22738738777464
352753,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PRESIDENTE MADERO,0,0,0,0,V1312010357,104.865820329527
352754,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,0,0,0,0,V1312010358,8.36510047837432
352755,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,2930,2951,2960,2965,V1312010358,78.2187365941746
352756,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,3440,0,3440,0,V1312010358,76.1680569675232
352757,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,2894,2925,2930,2925,V1312010358,51.7732147230949
352758,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,3010,3041,3150,3149,V1312010358,223.351225636064
352759,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,3539,3539,3539,3539,V1312010358,55.9375571922316
352760,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,2510,2565,2702,2655,V1312010358,274.734498763831
352761,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,3480,3501,3480,3527,V1312010358,37.5614065226954
352762,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,2990,2855,2984,2855,V1312010358,59.0503605088832
352763,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE PROFESOR JUAN GOMEZ MILLAS,2894,2871,2894,2885,V1312010358,57.1212143627541
